time_s,workload_intensity,gpu_power_w,ambient_temp_c,fan_speed_pct,gpu_temp_c,throttle_flag
5239,0.1414,83.97,24.01,47.45,45.21,0
5240,0.1466,100.31,23.98,45.89,45.02,0
5241,0.1544,107.29,23.9,45.69,44.81,0
5242,0.1621,91.14,23.94,44.34,44.63,0
5243,0.1667,122.29,23.88,43.21,44.45,0
5244,0.1676,109.98,23.84,44.68,44.39,0
5245,0.1669,110.45,24.12,45.06,44.21,0
5246,0.1673,119.26,24.1,44.56,44.04,0
5247,0.1691,123.51,23.99,44.37,43.88,0
5248,0.1694,136.3,24.13,44.79,43.77,0
5249,0.1653,113.44,23.8,41.69,43.67,0
5250,0.1562,110.41,23.87,45.98,43.54,0
5251,0.1443,89.02,24.1,42.8,43.38,0
5252,0.132,99.82,23.95,43,43.17,0
5253,0.1219,98.01,24.08,41.41,43.03,0
5254,0.1167,76.65,23.91,41.13,42.83,0
5255,0.1193,87.98,24.05,38.63,42.63,0
5256,0.1294,88.36,24.12,39.33,42.47,0
5257,0.1426,86.83,24.07,40.88,42.27,0
5258,0.1522,107.49,23.99,42.15,42.11,0
5259,0.1534,107.91,24.04,40.46,41.95,0
5260,0.1478,98.68,23.97,45.3,41.82,0
5261,0.142,110.7,24.02,45.32,41.7,0
5262,0.1421,84.31,24.23,39.15,41.58,0
5263,0.1492,115.45,24.05,42.56,41.44,0
5264,0.1589,99.53,23.92,44.22,41.33,0
5265,0.1656,120.88,24.02,42.23,41.25,0
5266,0.1656,107,24.15,46.68,41.13,0
5267,0.1588,112.86,24.15,46.74,41.05,0
5268,0.149,96.42,23.81,39.4,40.9,0
5269,0.1405,92.82,23.93,45.07,40.75,0
5270,0.1357,108.59,24.02,43.88,40.61,0
5271,0.1358,76.13,24.03,43.87,40.54,0
5272,0.1414,96.52,24.02,44.45,40.39,0
5273,0.1501,92.6,24.08,46.69,40.26,0
5274,0.1559,124.99,23.9,44.93,40.19,0
5275,0.1542,101.91,24.15,44.7,40.13,0
5276,0.1468,105.42,23.84,42.13,39.95,0
5277,0.1407,111.25,24.08,42.65,39.87,0
5278,0.1407,94.49,24.1,40.75,39.76,0
5279,0.1457,76.21,23.95,45.9,39.66,0
5280,0.1505,104.89,24,44.83,39.48,0
5281,0.151,111.19,23.93,43.26,39.35,0
5282,0.1468,108.12,23.99,43.79,39.19,0
5283,0.1399,103.29,24.03,40.82,39.11,0
5284,0.1335,111.13,24.13,40.7,39.01,0
5285,0.1304,98.88,23.98,41.82,38.9,0
5286,0.1321,103.55,24.01,37.09,38.69,0
5287,0.1386,98.29,24.05,44.39,38.58,0
5288,0.1476,104.75,23.91,45.28,38.46,0
5289,0.1558,114.31,24.09,42.34,38.31,0
5290,0.16,95.9,24.2,43.72,38.23,0
5291,0.1577,106.62,24.11,42.98,38.1,0
5292,0.1488,112.44,23.86,39.38,37.97,0
5293,0.137,84.06,23.88,41.83,37.95,0
5294,0.128,83.04,23.96,41.74,37.8,0
5295,0.1258,72,24.2,41.79,37.7,0
5296,0.1293,92.91,23.93,39.34,37.59,0
5297,0.1343,86.28,23.92,40.52,37.49,0
5298,0.1382,118.91,23.91,44.48,37.41,0
5299,0.1428,99.36,24.13,42.98,37.36,0
5300,0.1504,108.89,24.06,46.81,37.25,0
5301,0.16,99.54,23.93,43.76,37.18,0
5302,0.1679,108.14,24.09,44.98,37.11,0
5303,0.1715,131.19,24.08,40.73,37.05,0
5304,0.1717,124.49,23.99,42.96,37.06,0
5305,0.1704,138.32,23.95,47.54,37,0
5306,0.1678,118.04,24.09,39.23,36.95,0
5307,0.1636,123.29,23.9,42.34,36.87,0
5308,0.1593,132.54,23.92,41.7,36.79,0
5309,0.1574,96.13,24.14,40.08,36.73,0
5310,0.1585,125.25,24.15,43.21,36.66,0
5311,0.1603,129.57,24.01,43.75,36.61,0
5312,0.1596,109.64,23.92,43.67,36.56,0
5313,0.1553,95.1,24.18,40.5,36.48,0
5314,0.149,96.77,24.28,39.29,36.39,0
5315,0.1432,93.6,23.84,44.31,36.27,0
5316,0.1405,120.76,23.92,41.68,36.16,0
5317,0.1434,93.47,24.09,41.05,36.1,0
5318,0.1522,105.9,23.88,43.41,36.01,0
5319,0.163,123.82,23.92,43.34,35.93,0
5320,0.1692,128.41,23.79,43.04,35.92,0
5321,0.1665,118.19,24.04,46.65,35.9,0
5322,0.1576,95.79,24.01,46.21,35.83,0
5323,0.1498,107.53,23.89,40.19,35.74,0
5324,0.1479,91.09,24.12,47.1,35.67,0
5325,0.1507,138.18,23.99,43.05,35.56,0
5326,0.1534,110.07,23.96,45.61,35.57,0
5327,0.1527,107.05,23.95,44.16,35.46,0
5328,0.1479,101.84,24.02,41.11,35.4,0
5329,0.1407,107.04,24.04,39.09,35.36,0
5330,0.133,75.69,24.02,37.24,35.34,0
5331,0.126,82.89,24.06,39.62,35.28,0
5332,0.1198,83.67,24.16,40.46,35.24,0
5333,0.1151,116.87,24.08,39.49,35.19,0
5334,0.1135,79.86,23.88,40.46,35.15,0
5335,0.1164,65.95,24.05,44.18,35.09,0
5336,0.1242,83.76,24.01,40.49,35.05,0
5337,0.136,92.24,24.05,39.61,34.99,0
5338,0.1485,100.66,23.98,45.17,34.99,0
5339,0.1574,106.11,23.95,42.06,34.96,0
5340,0.1597,126.03,24.13,50.1,34.9,0
5341,0.1564,117.74,23.84,43.11,34.82,0
5342,0.1513,107.08,24,41.4,34.77,0
5343,0.1475,101.49,23.86,40.51,34.73,0
5344,0.146,93.46,23.98,43.61,34.69,0
5345,0.146,104.2,24.12,43.7,34.62,0
5346,0.1465,89.33,24.01,43.81,34.63,0
5347,0.1468,111.46,24.08,46.06,34.56,0
5348,0.1468,106.7,24,38.21,34.48,0
5349,0.1477,105.42,24.02,41.1,34.48,0
5350,0.1514,100.61,23.86,43.44,34.37,0
5351,0.1577,103.47,23.94,45.6,34.32,0
5352,0.1647,118.06,24.07,50.05,34.27,0
5353,0.1694,123.18,24.1,45.73,34.29,0
5354,0.1706,134.36,24.01,45.53,34.3,0
5355,0.1701,134.85,24.06,41.49,34.33,0
5356,0.1708,113.69,24.13,43.72,34.31,0
5357,0.1731,130.07,23.89,44.76,34.26,0
5358,0.1728,122.42,23.87,43.36,34.22,0
5359,0.1653,103.35,24.07,42.74,34.26,0
5360,0.1514,110.08,23.91,38.3,34.2,0
5361,0.1368,100.7,24.05,42.42,34.21,0
5362,0.1272,92.31,23.86,39.44,34.17,0
5363,0.1247,82.75,23.85,38.96,34.14,0
5364,0.1287,85.02,24.05,39.77,34.11,0
5365,0.1377,111.27,24,43.42,34.05,0
5366,0.1499,108.45,23.76,42.79,34.04,0
5367,0.1621,133.06,23.86,43.46,34.01,0
5368,0.1707,121.38,23.94,45.63,33.96,0
5369,0.173,106.22,24,40.49,33.91,0
5370,0.1689,125.38,24.1,45.63,33.86,0
5371,0.1607,107.65,24.09,39.6,33.88,0
5372,0.1522,103.25,23.98,43.48,33.86,0
5373,0.1469,105.1,23.85,42.2,33.77,0
5374,0.1452,98.45,23.85,43.06,33.75,0
5375,0.1452,117.69,24.13,41.3,33.7,0
5376,0.1438,93.2,23.97,42.52,33.69,0
5377,0.1389,94.41,24.07,44.31,33.65,0
5378,0.1306,76.91,23.95,42.22,33.57,0
5379,0.1209,86.4,24.03,42.26,33.44,0
5380,0.1132,70.79,24.04,38.43,33.44,0
5381,0.1103,76.21,23.94,37.91,33.31,0
5382,0.1131,82.28,24.03,41.21,33.28,0
5383,0.1204,81.96,24.01,45.63,33.23,0
5384,0.1305,89.9,23.96,44.53,33.14,0
5385,0.1424,109.93,24.09,41.83,33.09,0
5386,0.1557,115.32,23.93,42.26,33.04,0
5387,0.1697,108.58,24.13,43.05,33.06,0
5388,0.1811,129.36,24.02,44.69,32.98,0
5389,0.1856,132.03,24.07,42.65,32.94,0
5390,0.1814,118.66,23.89,46.05,32.92,0
5391,0.1718,107.1,23.88,42.77,32.91,0
5392,0.1626,117.43,24.08,43.92,32.87,0
5393,0.157,96.17,24.02,44.24,32.89,0
5394,0.1541,131.9,24.01,41.21,32.88,0
5395,0.1522,118.4,24.07,38.23,32.91,0
5396,0.1518,108.31,23.99,43.56,32.86,0
5397,0.1555,97.37,23.94,40.6,32.83,0
5398,0.1647,91.69,23.92,44.07,32.83,0
5399,0.1771,123.05,24.02,42.4,32.78,0
5400,0.1874,126.38,24.06,42.71,32.79,0
5401,0.1901,138.02,23.87,45.56,32.78,0
5402,0.1831,132.7,23.99,45.13,32.79,0
5403,0.1694,120.72,24.02,44.9,32.82,0
5404,0.1567,115.93,24.03,44.57,32.79,0
5405,0.1513,80.67,23.94,41.84,32.81,0
5406,0.1533,120.77,24.22,44.16,32.76,0
5407,0.1578,104.04,24.05,40.6,32.74,0
5408,0.1591,105.12,24.11,45.52,32.71,0
5409,0.1547,101.92,24.03,41.11,32.66,0
5410,0.1462,124.46,24.01,46.04,32.66,0
5411,0.138,82.75,23.94,43.3,32.64,0
5412,0.1334,88.59,23.95,42.24,32.56,0
5413,0.1318,82.36,24.06,43.29,32.5,0
5414,0.1294,101.12,24.05,42.01,32.46,0
5415,0.1239,95.93,23.96,45.14,32.44,0
5416,0.1173,74.07,24.04,39.17,32.4,0
5417,0.1136,82.78,24.09,43.61,32.32,0
5418,0.115,85.31,24.04,43.12,32.26,0
5419,0.1202,85.86,23.9,38.76,32.17,0
5420,0.1262,93.84,23.89,43.09,32.16,0
5421,0.1309,89.97,23.85,41.23,32.18,0
5422,0.1344,86.8,23.85,40.65,32.16,0
5423,0.1381,85.45,23.83,44.32,32.1,0
5424,0.1419,100.99,24.07,43.51,32.02,0
5425,0.1448,117.18,24,40.68,31.98,0
5426,0.1466,86.85,23.98,42.05,31.98,0
5427,0.1479,93.82,23.94,41.95,31.93,0
5428,0.1484,94.47,23.85,45.37,31.92,0
5429,0.1463,114.89,24.03,44.12,31.92,0
5430,0.1406,100.04,23.97,44.74,31.95,0
5431,0.133,63.46,23.94,36.94,31.9,0
5432,0.1281,84.86,24.07,43.73,31.85,0
5433,0.13,98.26,24.01,44.45,31.86,0
5434,0.1386,97.86,23.86,42.52,31.79,0
5435,0.1497,92.97,23.9,45.59,31.8,0
5436,0.1589,107.77,24.08,42.11,31.81,0
5437,0.1645,103.91,24.12,39.29,31.79,0
5438,0.1672,119.4,24.03,43.39,31.79,0
5439,0.1674,124.34,24.02,43.68,31.75,0
5440,0.1653,114.24,23.87,42.84,31.76,0
5441,0.162,122.02,24.02,43.97,31.76,0
5442,0.1594,110.5,23.86,44.34,31.76,0
5443,0.1595,112.03,23.85,45.12,31.78,0
5444,0.1629,104.53,23.85,45.12,31.8,0
5445,0.1674,120.31,24,43.11,31.85,0
5446,0.1691,116.98,23.87,42.27,31.83,0
5447,0.1646,121.8,23.91,42.19,31.83,0
5448,0.154,116.2,23.84,41.45,31.86,0
5449,0.1418,91.61,23.94,43.26,31.84,0
5450,0.1337,92.03,23.87,39.91,31.83,0
5451,0.1329,85.9,23.94,40.38,31.84,0
5452,0.1393,102.42,23.95,40.81,31.79,0
5453,0.1504,100,23.97,40.84,31.73,0
5454,0.1635,113.13,24,43.25,31.72,0
5455,0.1759,110.47,23.71,42.2,31.72,0
5456,0.1851,117.96,23.93,47.58,31.7,0
5457,0.1891,134.43,24.04,43.28,31.7,0
5458,0.1867,129.01,23.9,45.57,31.73,0
5459,0.1776,116.81,24.02,45.89,31.72,0
5460,0.1633,120.76,23.89,42.28,31.73,0
5461,0.1473,112.97,23.88,40.38,31.7,0
5462,0.134,93.24,24.05,39.33,31.69,0
5463,0.1262,85.14,23.91,40.07,31.67,0
5464,0.1243,89.43,23.88,40.35,31.67,0
5465,0.1268,108.79,23.81,39.19,31.64,0
5466,0.132,100.5,24.08,40.28,31.63,0
5467,0.1391,88.18,23.75,39.41,31.57,0
5468,0.148,97.42,24.02,42.01,31.53,0
5469,0.158,98.05,24.03,40.34,31.51,0
5470,0.1666,112.65,23.95,42.14,31.5,0
5471,0.1699,132.84,24.03,42.73,31.48,0
5472,0.1656,103.76,24.06,45.7,31.51,0
5473,0.1558,102.87,24.05,45.54,31.5,0
5474,0.1457,87.27,24.1,36.87,31.46,0
5475,0.1402,88.28,24.05,41.23,31.43,0
5476,0.1404,101.79,23.99,41.85,31.38,0
5477,0.142,91.24,23.91,43.12,31.29,0
5478,0.1392,103,24.08,44.17,31.31,0
5479,0.1297,86.45,24.17,37.32,31.31,0
5480,0.1166,88.61,23.99,41.75,31.27,0
5481,0.1069,82.26,23.94,41.57,31.22,0
5482,0.1057,62.17,23.96,35.72,31.16,0
5483,0.1131,86.07,24.24,43.56,31.07,0
5484,0.1243,71.97,24.02,41.48,31.09,0
5485,0.1345,105.25,24.13,40.13,31,0
5486,0.1416,87.6,24.12,43.63,31.02,0
5487,0.1458,110.58,24.05,43.98,31,0
5488,0.1478,114.98,24.27,40.52,31,0
5489,0.1481,111.77,23.96,40.7,31.05,0
5490,0.1478,111.41,23.9,42.9,31.07,0
5491,0.1478,96.82,23.99,44.26,31.05,0
5492,0.1485,114.25,23.99,45.11,31.04,0
5493,0.1506,120.07,23.97,38.94,30.99,0
5494,0.1548,120.05,23.87,39.62,31.04,0
5495,0.1604,115.91,23.96,43.02,31.07,0
5496,0.165,113.45,24.03,48.37,31.07,0
5497,0.1677,104.05,24.08,44.02,31.03,0
5498,0.1687,129.63,23.88,43.37,31,0
5499,0.1678,112.01,23.89,43.04,30.99,0
5500,0.1629,125.14,23.91,43.92,30.96,0
5501,0.1526,115.95,24.04,43.45,30.98,0
5502,0.1391,92.13,23.92,41.98,30.96,0
5503,0.1269,71.02,23.97,42.93,30.93,0
5504,0.1197,78.76,23.96,38.72,30.89,0
5505,0.1166,81.02,24.02,42.69,30.85,0
5506,0.1139,75.07,23.85,40.49,30.79,0
5507,0.1089,84.23,23.99,40.52,30.83,0
5508,0.1037,67.59,24.18,41.43,30.82,0
5509,0.1035,85.25,24.1,36.16,30.8,0
5510,0.1107,77.68,24.03,43.12,30.75,0
5511,0.1232,88.94,23.86,39.14,30.69,0
5512,0.1355,76.69,24.05,41.35,30.66,0
5513,0.1431,100.38,24.08,45.07,30.64,0
5514,0.1446,91.53,24.04,41.61,30.62,0
5515,0.1426,97.42,24.07,44.89,30.59,0
5516,0.1417,107.73,23.96,41.38,30.53,0
5517,0.1442,86.83,23.92,40.68,30.55,0
5518,0.1482,102.06,23.94,38.72,30.52,0
5519,0.1513,107.32,24.07,43.66,30.58,0
5520,0.1533,114.85,24.01,41.65,30.59,0
5521,0.1564,115.25,23.87,42.26,30.59,0
5522,0.1624,114.46,23.98,42.17,30.64,0
5523,0.1707,125.92,24.02,42.91,30.69,0
5524,0.1787,125.49,24.08,44.02,30.68,0
5525,0.1833,145.82,24.11,46.12,30.68,0
5526,0.1825,129.34,23.92,43.88,30.74,0
5527,0.1756,115.39,23.95,41.67,30.73,0
5528,0.163,109.06,23.84,41.06,30.72,0
5529,0.1469,101.17,24,38.31,30.7,0
5530,0.1302,87.56,23.9,42.63,30.66,0
5531,0.1168,77.73,23.92,40.19,30.63,0
5532,0.1111,77.45,23.9,40.25,30.61,0
5533,0.1158,76.83,23.86,40.71,30.61,0
5534,0.1298,77.57,23.92,39.64,30.59,0
5535,0.1475,96.98,24.14,44.3,30.53,0
5536,0.1634,118.68,23.91,40.95,30.47,0
5537,0.1738,129.43,24,45.86,30.45,0
5538,0.1779,122.32,23.93,41.63,30.5,0
5539,0.1777,137.03,23.87,41.23,30.47,0
5540,0.1775,122.55,24.08,47.81,30.53,0
5541,0.1789,141.48,24.19,44.83,30.57,0
5542,0.179,126.13,24.04,46.85,30.65,0
5543,0.174,129.85,24.1,42.55,30.62,0
5544,0.1651,95.98,23.87,40.08,30.67,0
5545,0.1571,119.22,23.96,42.43,30.68,0
5546,0.1531,99.93,23.92,41.83,30.68,0
5547,0.1528,126.87,23.91,42.75,30.67,0
5548,0.1538,109.31,23.94,46.21,30.72,0
5549,0.154,100.42,24.15,42.08,30.71,0
5550,0.1529,95.03,24.15,43.49,30.68,0
5551,0.1517,100.53,23.93,43.51,30.7,0
5552,0.1516,119.35,23.97,39.71,30.65,0
5553,0.1535,123.38,24.07,46,30.66,0
5554,0.1572,107.33,23.99,45,30.69,0
5555,0.1631,96.65,23.94,44.51,30.66,0
5556,0.1718,138.7,23.92,42.66,30.66,0
5557,0.1812,134.86,23.96,42.56,30.7,0
5558,0.1867,149.35,24.05,44.55,30.76,0
5559,0.184,106.11,24.02,46.66,30.85,0
5560,0.1733,121.81,24.16,41.8,30.85,0
5561,0.1594,113.25,23.98,43.34,30.91,0
5562,0.1487,118.43,23.95,43.1,30.94,0
5563,0.144,108.99,24.08,38.7,30.92,0
5564,0.1437,97.22,24.07,42.96,30.94,0
5565,0.1439,90.51,24.07,41.92,30.9,0
5566,0.1422,103.16,23.88,39.37,30.89,0
5567,0.1373,90.65,23.99,40.94,30.95,0
5568,0.1289,93.96,24.01,40.15,30.94,0
5569,0.1193,88.62,24.04,42.26,30.85,0
5570,0.1139,84.84,23.97,41.18,30.87,0
5571,0.1175,102.2,24.03,38.21,30.84,0
5572,0.1286,93.37,24.04,42.25,30.84,0
5573,0.1396,100.3,23.99,42.46,30.85,0
5574,0.1436,100.08,24.07,38.49,30.85,0
5575,0.1408,89.77,23.85,39.73,30.84,0
5576,0.1382,98.45,23.93,42.4,30.82,0
5577,0.1422,108.64,24.11,40.32,30.78,0
5578,0.1518,119.81,24.25,43.26,30.75,0
5579,0.1592,116.4,23.79,44.96,30.74,0
5580,0.1565,118.15,24.09,46.17,30.73,0
5581,0.1428,79.78,23.87,39.08,30.75,0
5582,0.1248,86.53,24.21,44.68,30.74,0
5583,0.1115,88.4,24.03,38.55,30.68,0
5584,0.108,71.96,24.17,41.68,30.67,0
5585,0.1136,71.86,24.11,40.23,30.62,0
5586,0.1234,73.96,24.03,44.1,30.6,0
5587,0.133,92.76,23.9,40.21,30.52,0
5588,0.1406,114.97,23.92,39.66,30.49,0
5589,0.1457,90.11,23.82,42.2,30.48,0
5590,0.1477,100.28,23.98,39.71,30.44,0
5591,0.1458,112.24,24.04,44.51,30.45,0
5592,0.1406,113.8,23.81,40.79,30.44,0
5593,0.1345,108.55,24.12,41.37,30.5,0
5594,0.1295,108.41,24.11,40.87,30.48,0
5595,0.1257,65.83,23.94,42.28,30.48,0
5596,0.1224,85.36,23.98,41.98,30.4,0
5597,0.1188,80.33,23.95,38.86,30.37,0
5598,0.1156,78.14,23.91,40.79,30.33,0
5599,0.1146,88.57,24.14,42.47,30.27,0
5600,0.1168,72.21,23.96,40.52,30.28,0
5601,0.1209,78.64,24.01,44.8,30.28,0
5602,0.1254,69.16,23.97,42.54,30.23,0
5603,0.1306,92.62,23.95,42.89,30.2,0
5604,0.1375,97.81,24.02,43.59,30.17,0
5605,0.1452,95.72,24.05,44.99,30.17,0
5606,0.1517,97.22,24.14,44.25,30.13,0
5607,0.1554,101.01,23.83,46.33,30.13,0
5608,0.1556,108.73,24.08,45.12,30.12,0
5609,0.1517,99.82,23.95,47.07,30.09,0
5610,0.1447,96.35,24.07,40.69,30.07,0
5611,0.1378,69.89,24.02,39.21,30.12,0
5612,0.1353,84.28,23.98,40.76,30.05,0
5613,0.139,86.97,24.07,42.47,29.97,0
5614,0.1477,104.49,23.95,43.05,29.95,0
5615,0.1572,117.74,24.04,42.8,29.92,0
5616,0.1628,125.85,24.08,45.32,29.92,0
5617,0.1612,113.24,23.96,44.09,29.96,0
5618,0.152,97.86,23.98,39.69,30.01,0
5619,0.1369,99.54,24.11,38.65,29.97,0
5620,0.1206,79.85,24.06,43.38,29.97,0
5621,0.1092,65.67,23.97,40.74,29.98,0
5622,0.1076,76.72,23.93,39.55,29.95,0
5623,0.1152,65.36,24.22,40.29,29.93,0
5624,0.1262,86.1,24.02,42.74,29.88,0
5625,0.1345,85.41,23.93,43.65,29.87,0
5626,0.1383,98.34,24.01,40.52,29.86,0
5627,0.1408,97.65,23.98,40.31,29.85,0
5628,0.1462,96.39,24.14,43.03,29.86,0
5629,0.1557,101.25,24.07,44.05,29.89,0
5630,0.1661,120.52,24.04,44.37,29.94,0
5631,0.1727,106.5,23.94,43.84,30,0
5632,0.1734,126.67,24.02,45.37,29.94,0
5633,0.17,130.68,23.94,41.92,29.95,0
5634,0.166,112.25,24.25,43.5,30,0
5635,0.1643,118.21,23.86,44.06,30.05,0
5636,0.1649,114.62,23.95,46.35,30.07,0
5637,0.1654,112.35,24.07,39.19,30.08,0
5638,0.1635,96.81,23.93,40.43,30.09,0
5639,0.1582,112.73,23.96,39.41,30.09,0
5640,0.1509,129.37,24.06,40.52,30.09,0
5641,0.1447,100.73,24.1,42.64,30.18,0
5642,0.1437,110.21,23.97,40.23,30.29,0
5643,0.1496,105.74,23.99,43.57,30.32,0
5644,0.1608,100.48,23.89,42.73,30.35,0
5645,0.1734,114.75,24.11,42.65,30.33,0
5646,0.1841,133.01,23.98,44.31,30.32,0
5647,0.191,140.69,23.95,45.32,30.36,0
5648,0.1934,131.54,24.06,47.98,30.4,0
5649,0.1919,116.3,24.15,46.68,30.42,0
5650,0.1882,133.77,24.12,45.53,30.44,0
5651,0.1831,139.02,24.03,44.62,30.45,0
5652,0.1761,126.27,24.15,44.07,30.48,0
5653,0.1667,130.62,23.88,43.2,30.51,0
5654,0.1552,119.41,24.03,42.48,30.56,0
5655,0.1433,94.85,24.02,43.36,30.58,0
5656,0.1329,95.96,24.07,39.78,30.59,0
5657,0.1257,92.3,23.8,40.51,30.61,0
5658,0.1228,81.08,24.09,43.15,30.58,0
5659,0.1242,93.8,24.13,39.61,30.55,0
5660,0.1281,91.68,24.14,39.82,30.54,0
5661,0.1316,84.79,23.87,40.87,30.47,0
5662,0.1333,106.63,24.02,41.22,30.48,0
5663,0.1345,114.46,24.04,41.66,30.49,0
5664,0.1372,83.99,24.01,40,30.5,0
5665,0.1417,88.45,24.21,41.47,30.45,0
5666,0.1461,104.38,24.24,42.65,30.4,0
5667,0.1481,99.25,23.96,48.7,30.39,0
5668,0.1468,95.16,24.07,46.45,30.4,0
5669,0.1437,105.77,23.9,45.13,30.41,0
5670,0.1418,114.39,24.02,42.68,30.45,0
5671,0.1425,104.03,24.11,40.84,30.43,0
5672,0.1447,106.3,23.88,39.53,30.43,0
5673,0.1468,94.05,23.98,42.86,30.43,0
5674,0.1483,115.56,23.87,42.55,30.43,0
5675,0.1492,101.51,24.04,43.28,30.46,0
5676,0.1481,98.22,23.91,40.24,30.45,0
5677,0.1434,91.48,24.23,37.71,30.47,0
5678,0.1366,77.69,24.15,37.44,30.42,0
5679,0.1333,88.32,24.05,43.4,30.35,0
5680,0.1383,90.88,24.18,39.35,30.34,0
5681,0.1508,111.24,24.1,42.59,30.34,0
5682,0.1652,109.62,23.93,40.68,30.27,0
5683,0.1758,129.12,24.19,44.45,30.27,0
5684,0.1811,125.4,23.98,47.27,30.3,0
5685,0.1821,133.23,23.88,44.12,30.35,0
5686,0.1794,116.97,24.11,42.38,30.32,0
5687,0.1719,120.71,23.97,44.38,30.31,0
5688,0.1603,121.77,23.89,46.13,30.31,0
5689,0.1488,86.44,23.96,40.46,30.3,0
5690,0.1424,93.69,24.08,42.03,30.29,0
5691,0.1418,100.78,24.03,40.71,30.29,0
5692,0.1432,92.96,23.94,39.93,30.25,0
5693,0.1431,106.5,24.04,43.29,30.26,0
5694,0.1413,87.28,24.04,43.7,30.23,0
5695,0.1404,100.72,24.01,40,30.18,0
5696,0.1418,107.11,24.07,40.77,30.18,0
5697,0.1434,99.8,24.15,43.33,30.19,0
5698,0.1419,92.72,23.85,43.89,30.22,0
5699,0.1366,88.97,24.13,43.43,30.21,0
5700,0.1295,88.53,24.19,40.29,30.22,0
5701,0.1231,77.72,24.02,43.64,30.17,0
5702,0.1184,80.29,23.95,37.76,30.12,0
5703,0.1148,69.39,23.94,41.25,30.07,0
5704,0.1109,64.05,24.01,42.08,30.02,0
5705,0.1068,69.97,24.01,39.49,29.98,0
5706,0.105,64.3,24.17,42.03,29.92,0
5707,0.1091,83.28,24.04,39.36,29.91,0
5708,0.1208,71.28,24,42.66,29.87,0
5709,0.1374,76.77,23.87,44.4,29.78,0
5710,0.1528,100.46,24.03,42.98,29.66,0
5711,0.1615,130.09,24.08,40.91,29.65,0
5712,0.1625,103.01,24.03,42.71,29.73,0
5713,0.1592,114.27,23.82,43.4,29.7,0
5714,0.1565,118.04,24.08,43.18,29.7,0
5715,0.1579,126.7,23.93,41.33,29.72,0
5716,0.1648,119.05,24.09,42.04,29.74,0
5717,0.176,115.79,23.95,42.38,29.83,0
5718,0.1871,130.67,23.97,47.78,29.82,0
5719,0.1932,122.4,24.15,43.66,29.87,0
5720,0.1921,137.59,23.96,48.55,29.92,0
5721,0.186,128.67,23.97,45.05,29.93,0
5722,0.1797,133.44,23.99,47.25,29.93,0
5723,0.1771,121.54,24.03,43.4,29.94,0
5724,0.1786,113.05,24.23,43.62,29.92,0
5725,0.181,131.19,24.03,45.98,29.95,0
5726,0.1805,141.99,23.93,45.3,30.01,0
5727,0.1744,100.41,24.08,47.43,30.07,0
5728,0.1631,122.12,23.79,41.22,30.06,0
5729,0.1499,102.24,24.08,41.73,30.04,0
5730,0.1396,110.51,24.09,39.64,30.02,0
5731,0.136,112.91,24.17,42.94,30.03,0
5732,0.1397,87.14,24.12,43.1,30.02,0
5733,0.1478,110.83,24.02,42.73,30.05,0
5734,0.1548,118.43,24.18,42.38,30.07,0
5735,0.1561,122.89,24.14,41.56,30.08,0
5736,0.1515,103.51,24.16,45.06,30.13,0
5737,0.1444,110.82,24,44.16,30.15,0
5738,0.1386,88.28,23.94,40.98,30.19,0
5739,0.1363,101.82,23.92,40.04,30.17,0
5740,0.1383,91.04,24.04,44.03,30.12,0
5741,0.1431,99.09,23.85,43.23,30.07,0
5742,0.1468,87.49,24.12,42.18,30.02,0
5743,0.1447,106.38,24,43.69,30.03,0
5744,0.136,112.27,24.11,38.39,30.06,0
5745,0.1243,66.91,24.04,38.61,30.03,0
5746,0.1145,78.27,24.11,37.3,30,0
5747,0.1086,76.91,24.02,37.93,30.04,0
5748,0.1061,60.53,24.09,42.02,30.04,0
5749,0.1069,83.42,24.26,37.95,29.98,0
5750,0.1126,91.13,24.1,38.71,29.99,0
5751,0.1257,79.94,24.04,37.18,29.98,0
5752,0.1473,117.96,23.97,41.51,29.94,0
5753,0.1773,129.35,23.87,44.89,29.95,0
5754,0.2144,171.04,24.04,46.01,30,0
5755,0.2557,165.09,23.97,50.13,30.11,0
5756,0.2975,217.87,24.05,53.21,30.21,0
5757,0.337,244.34,24.02,56.52,30.32,0
5758,0.3739,257.47,24.11,55.61,30.44,0
5759,0.4101,291.68,24.09,60.03,30.63,0
5760,0.4477,335.49,24.08,58.63,30.85,0
5761,0.4867,335.71,24.08,63.05,31.12,0
5762,0.5245,356.69,23.82,67.28,31.31,0
5763,0.5579,397.25,23.85,67.17,31.6,0
5764,0.5848,404.65,24,68.35,31.91,0
5765,0.6054,422.5,23.92,67.06,32.22,0
5766,0.6201,432.79,23.91,68.55,32.59,0
5767,0.6288,440.89,24.03,68.07,32.94,0
5768,0.6316,445.47,23.99,69.61,33.3,0
5769,0.6302,420.68,24.09,71.49,33.65,0
5770,0.6268,462.83,24.05,72.8,34.02,0
5771,0.6239,442.8,23.92,72.84,34.41,0
5772,0.6228,410.73,24.07,72.73,34.79,0
5773,0.6243,452.82,24.03,67.84,35.08,0
5774,0.6276,441.7,24.08,70.99,35.45,0
5775,0.6305,438.73,24.18,69.54,35.81,0
5776,0.631,434.61,24.06,72.71,36.15,0
5777,0.6297,431.55,23.95,69.82,36.46,0
5778,0.6291,437.31,23.97,69.74,36.76,0
